Year,Crocodile Reference Number,Date Sighted,Crocodile of Concern,Resolved crocodile of concern,Crocodile confirmed by EHP officer,Zones 1 or 2,Crocodile Management Plan, Local Government Authority,"Crocodile Management Plan Zone Objectives (Zone 1 - Remove; Zone 2 - remove crocodiles 2 m and greater or aggressive crocodile, Zone 2 - CAIRNS; Zone 3 - remove crocodiles of concern)",South of the  Boyne River,Crocodile attack or behaving aggressively,Location or crocodile behaviour is a threat,crocodile prevention barrier and stock ,"crocodile urban management area  (CUMA), Gladstone, Mackay, Rockhampton Local Government Authorities",Describe COC assessment,Outcome,Date crocodile removed,Is there an imminent threat to human safety,date of contact with EHP,"Species,freshwater(Crocodylus johnstoni), estuarine ( Crocodylus porsus)",number of crocodiles,size of largest crocodile (m) (estimate),were tracks left,nest or slide present,location of Crocodile,latitude,longitude,name of river creek beach or waterhole,"type of habitat e.g. vegetated land, open water, mad/mangroves, sand",nearest public area,"public use type e.g. swimming, fishing, boating, camping",intensity of use at time of sighting,additional comments intensity of use,all parts of crocodile exposed,eye part of crocodile exposed,head part of crocodile exposed,tail part of crocodile exposed,head and back part of crocodile exposed,gait high,gait sliding,gait running,gait walking,gait swimming,moving quickly or slowly,direction of travel of crocodile,Is the crocodile 2 m or greater,Is the croc in a well known habitat,Is the crocodile moving through,food source fish frame,food source abbattoir,food source crab pots,food source smelly bins,food source boat ramp,food source dugong,food source turtle,Food Animal carcass
2014,2014354,17/12/2014,no,n/a,yes,no,FALSE,Mackay Regional Council,n/a,no,no,no,no,no,No data,n/a,no data,n/a,17/12/2014,Crocodylus porsus,1,1.5,no data,unknown,"Turtle Point Golf Course, Laguna Quays, Kunapipi Road, 4799",-20.603589,148.671983,"Freshwater pond located at Turtle Point Golf Course, Laguna Quays.",The freshwater pond is approximately 1 acre in size and has wetland species of vegetation and wildlife.,"Laguna Quay Resort and Golf Course is currently closed to the public, with the Laguna Quay Marina approximately 1 km away.",no data,low,Laguna Quay Resort and Golf Course are not secured from the public from entering the location and accessing the freshwater ponds.,yes,yes,yes,yes,yes,no data,no data,no data,no data,no data,stationary,The animal was on the side of the pond eating a bird.,n/a,n/a,n/a,yes,no ,no ,no ,no ,no ,no ,n/a
2014,2014355,18/12/2014,yes,yes,yes,no,TRUE,Cassowary Coast Regional Council,3,no,no,no,no,no,The crocodile has not passed a crocodile prevention barrier despite entering the facility.,n/a,no data,n/a,18/12/2014,Crocodylus porsus,1,1.2,no data,unknown,Martyville aquaculture facility,-17.621,146.041,Adjoins tributary of Moresby River,aquaculture facility,private property,no data,Moderate,no data,yes,yes,yes,yes,yes,no data,no data,no data,no data,no data,stationary,no data,n/a,n/a,n/a,no ,no ,no ,no ,no ,no ,no ,n/a
2014,2014356,No data,no,n/a,no,no,TRUE,Cairns Regional Council,3,no,no,no,no,no,No data,n/a,no data,n/a,18/12/2014,Crocodylus porsus,1,4,no data,unknown,"Myall beach, open water",-16.0853,145.4723,Myall beach,Open water,Myall beach,no data,Moderate,Swimming actively discouraged this time of year due to marine stingers.,no data,no data,no data,no data,yes,no data,no data,no data,no data,yes,slowly,North,n/a,n/a,n/a,yes,no ,no ,no ,no ,no ,no ,n/a
2014,2014357,17/12/2014,no,n/a,no,no,TRUE,Cairns Regional Council,3,no,no,no,no,no,No data,n/a,no data,n/a,18/12/2014,Crocodylus porsus,1,3,no data,unknown,"Off the beach near Koombal Park, Koombal Esplanade East Trinity",-16.882042,145.834195,Koombal Park Beach,open water,Koombal Park Beach,no data,Moderate,"Located close to East Trinity community, area used for fishing and general beach recreation activities",yes,yes,yes,yes,yes,no data,no data,no data,no data,yes,slowly,"Away from rocky point, out to sea",n/a,n/a,n/a,no ,no ,yes,no ,no ,no ,no ,n/a
2014,2014358,No data,no,n/a,no,no,FALSE,Cook Shire Council,n/a,no,no,no,no,no,No data,n/a,no data,n/a,22/12/2014,Crocodylus porsus,no data,2,no data,unknown,"'Munba' swimming hole, Cape Bedford. Lats and Long estimate.",-15.254466,145.333294,'Munba' swimming hole,no data,Munba swimming hole,no data,Moderate,Munba is used for swimming by locals. The number of people visiting this area will considerably increase over Christmas Holidays.,yes,yes,yes,yes,yes,no data,no data,no data,no data,yes,stationary,no data,n/a,n/a,n/a,no ,no ,no ,no ,no ,no ,no ,n/a
2014,2014359,No data,no,n/a,no,no,FALSE,Cook Shire Council,n/a,no,no,no,no,no,No data,n/a,no data,n/a,22/12/2014,Crocodylus porsus,1,3,no data,unknown,"Alligator Creek, Cape Bedford. lats and long estimated only.",-15.241612,145.335401,Alligator Creek & adjacent foreshore,Mud/magroves and open water,Cape Bedford,no data,Moderate,The number of people visiting Cape Bedford will considerably increase over Christmas Holidays.,yes,yes,yes,yes,yes,no data,no data,no data,no data,yes,stationary,no data,n/a,n/a,n/a,no ,no ,no ,no ,no ,no ,no ,n/a
2014,2014360,No data,no,n/a,no,no,FALSE,Cook Shire Council,n/a,no,no,no,no,no,No data,n/a,no data,n/a,22/12/2014,Crocodylus porsus,1,4,no data,unknown,"Elim Beach, Cape Bedford. lats and long estimated only.",-15.258623,145.316034,Elim Beach,Open water,Elim Beach,no data,Moderate,The number of people visiting Elim Beach will considerably increase over Christmas Holidays.,yes,yes,yes,yes,yes,no data,no data,no data,no data,yes,stationary,no data,n/a,n/a,n/a,no ,no ,no ,no ,no ,no ,no ,n/a
2014,2014361,18/11/2014,yes,yes,yes,no,TRUE,Cairns Regional Council,2,no data,no data,no data,no data,no data,No data,n/a,no data,n/a,18/11/2014,Crocodylus porsus,1,3.09,no data,no data,"Chinaman Creek, Cairns.",-16.959841,145.759787,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2014,2014362,24/11/2014,yes,yes,yes,no,TRUE,Cairns Regional Council,2,no data,no data,no data,no data,no data,No data,n/a,no data,n/a,24/11/2014,Crocodylus porsus,1,2.57,no data,no data,"Bluewater, Trinity Partk, Cairns.",-16.807111,145.7103,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2014,2014363,12/12/2014,yes,yes,yes,no,TRUE,Cairns Regional Council,2,no data,no data,no data,no data,no data,No data,n/a,no data,n/a,12/12/2014,Crocodylus porsus,1,0.4,no data,no data,"Half moon Bay, Cairns.",-16.806642,145.710841,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2014,2014364,12/12/2014,yes,yes,yes,no,TRUE,Cairns Regional Council,2,no data,no data,no data,no data,no data,No data,n/a,no data,n/a,12/12/2014,Crocodylus porsus,1,1.3,no data,no data,"Half Moon Day, Cairns.",-16.808998,145.70994,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2014,2014365,12/12/2014,yes,yes,yes,no,TRUE,Cairns Regional Council,2,no data,no data,no data,no data,no data,No data,n/a,no data,n/a,12/12/2014,Crocodylus porsus,1,0.7,no data,no data,"Half Moon Baqy, Cairns.",-16.809661,145.710558,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2014,2014366,No data,yes,yes,yes,no,TRUE,Cairns Regional Council,2,no data,no data,no data,no data,no data,No data,n/a,no data,n/a,21/11/2014,Crocodylus porsus,1,1.2,no data,no data,"Deadman's Gully, Clifton Beach, Cairns.",-16.761891,145.673816,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2014,2014367,23/12/2014,no,n/a,no,no,TRUE,Douglas Shire Council,n/a,no,no,no,no,no,No data,n/a,no data,n/a,24/12/2014,Crocodylus porsus,1,3,no data,unknown,Creek at the rear of Plantation Resort,-16.536202,145.474507,Unknown,Mud/mangroves,Plantation Resort,no data,Moderate,The self-contained resort apartments are approximately 4m from the water's edge. No physical barrier exists between the accommodation and the creek.,yes,yes,yes,yes,yes,no data,no data,no data,no data,yes,stationary,no data,n/a,n/a,n/a,no ,no ,no ,no ,no ,no ,no ,n/a
2014,2014368,23/12/2014,no,n/a,no,no,TRUE,Cassowary Coast Regional Council,no data,no,no,no,no,no,No data,n/a,no data,n/a,23/12/2014,Crocodylus porsus,1,3,no data,unknown,Creek 1km along unmarked track which is located 1km South of the Licualia Ramsyii Fan Forest track along the Tully-Mission Beach Road.,-17.87556,146.084776,Unknown,Freshwater,Rainforest Walking Track,no data,low,no data,yes,yes,yes,yes,yes,no data,no data,no data,no data,no data,stationary,no data,n/a,n/a,n/a,no ,no ,no ,no ,no ,no ,no ,n/a
2014,2014369,24/12/2014,no,n/a,no,no,FALSE,Mackay Regional Council,n/a,no,no,Yes,no,no,"This location is open water along a beach, it is currently Christmas holidays and more people will be visiting this area. This location is between two well know crocodile habitat (Victor Creek and Seaforth Creek), it is possible the animal is traversing between the creeks.",n/a,no data,n/a,24/12/2014,Crocodylus porsus,1,3,no data,unknown,"Seaforth Beach, in-front of the northern end of Elizabeth Street.",-20.891759,148.961008,Open Water 15-20 from the  Seaforth Beach,Open Water,Seaforth Beach,no data,low,no data,no data,no data,no data,no data,yes,no data,no data,no data,no data,yes,slowly,no data,n/a,n/a,n/a,no ,no ,yes,no ,no ,no ,no ,n/a
2014,2014370,No data,no,n/a,no,no,FALSE,Rockhampton Regional Council,n/a,no,no,unknown,no,no,With evidence of two crocdiles swimming in the same direction at the  same time and in an area with moderate  recreational use cant  be explained. For investiagation is  required.,n/a,no data,n/a,31/12/2014,Crocodylus porsus,2,3,no,no,Laural Banks Fitzroy River,-23.295222,150.440517,Fitzroy River,"Wide river 150-200 wide, muddy water",Laural banks,no data,moderate,"4 boats have been skiing this section of river for the last 4 days, no other sightins during this period. There is anicotal evidence of a crocodile being observ ed swimming north in the river 8 days ago (this was not reported.",yes,no data,no data,no data,no data,no data,no data,no data,no data,yes,quickly,upstream,n/a,n/a,n/a,yes,no data,no data,no data,no data,no data,no data,n/a
2014,2014371,30/12/2014,no,n/a,no,no,FALSE,Gold Coast City Council,n/a,Yes,no,no,no,no,"Located in Lake Rosser, Gold coast",n/a,no data,n/a,31/12/2014,Crocodylus porsus,2,2,no data,unknown,"Lake Rosser, Rosser Park",-28.009907,153.382537,Lake Rosser,Landlocked Lake in Botanical Gardens,Rosser Park,no data,High,Public recreation area,no data,yes,yes,no data,no data,no data,no data,no data,no data,no data,stationary,no data,n/a,n/a,n/a,yes,no ,no ,no ,no ,no ,no ,n/a
2014,2014372,No data,yes,yes,yes,no,FALSE,Fraser Coast Regional Council,n/a,no data,no data,no data,no data,no data,No data,n/a,no data,n/a,12/11/2014,Crocodylus porsus,1,3.8,no data,no data,Mary River Maryborough.,-25.560967,152.624208,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,n/a,n/a,n/a,no data,no data,no data,no data,no data,no data,no data,n/a
2015,2015001,30/12/2014,no,n/a,no,no,TRUE,Cassowary Coast Regional Council,2,no,no,no,no,no,No data,n/a,n/a,no data,1/1/2015,Crocodylus porsus,1,3.5 - 4.0,no data,unknown,Cardwell main beach,-18.2694,146.0329,no data,no data,no data,"Fishing, Boating, walking dogs",Moderate,"Typically moderate use, with higher use during the holidays.",yes,yes,yes,yes,yes,no data,no data,no data,no data,no data,stationary,no data,no data,no data,no data,yes,no ,no data,no ,no data,no data,no data,no data
2015,2015002,1/1/2015,no,n/a,no,no,TRUE,Townsville City Council,2,no,no,Yes,no,No,No data,n/a,n/a,no data,2/1/2015,Crocodylus porsus,1,3.5,no data,unknown,"Louisa Creek, Mount Louisa",-19.284118,146.747623,no data,no data,no data,no data,no data,no data,yes,yes,yes,yes,yes,yes,no data,no data,no data,no data,stationary,no data,no data,no data,no data,no ,no ,no data,no ,no data,no data,no data,no data
2015,2015003,2/1/2015,yes,yes,yes,no,TRUE,Cairns Regional Council,2,no,no,Yes,no,No,No data,n/a,n/a,no data,3/1/2015,Crocodylus porsus,1,3,no data,unknown,"Northern End, Clifton Beach",-16.78353,145.673173,no data,no data,no data,"Swimming, Fishing",Moderate,no data,no data,no data,no data,no data,yes,no data,no data,no data,no data,yes,stationary,no data,no data,no data,no data,yes,no ,no data,no ,no data,no data,no data,no data
2015,2015004,1/1/2015,no,n/a,no,no,TRUE,Cassowary Coast Regional Council,3,no,no,Yes,no,No,No data,n/a,n/a,no data,4/1/2015,Crocodylus porsus,1,3.5,no data,unknown,55579 Bruce Highway Cardwell - located in the corner as the creek sweeps around,-18.239057,145.987551,no data,no data,no data,Visitors are sometimes observed on the bank of the creek. Ms Smith reports hearing children down at the creek however is unsure if the children enter the water or just play on the banks. Ms Smith also report that neighbours fish off the edge of the bank.,low,no data,no data,no data,yes,no data,no data,no data,no data,no data,no data,no data,stationary,no data,no data,no data,no data,yes,no ,no data,no ,no data,no data,no data,no data
2015,2015005,1/1/2015,yes,yes,yes,no,TRUE,Douglas Shire Council,n/a,no,no,Yes,no,no,No data,removed,2/1/2015,no data,2/1/2015,Crocodylus porsus,1,1.3,no data,unknown,"Crees Creek Lake, Ruby Close, Port Douglas",-16.522147,145.462557,no data,no data,no data,"Fishing, residential.",Moderate,"Crocodile was caught in the crab pot of a local resident named ""Keith"".  Keith reported the crocodile to Wildlife Habitat, who came and picked the crocodile up from Ruby Close and took it back to the Wildlife Park.  Claire from Wildlife Habitat then called EHP to pick up the crocodile.",yes,yes,yes,yes,yes,no data,no data,no data,no data,no data,submerged,no data,no data,no data,no data,no ,no ,no data,no ,no data,no data,no data,no data
2015,2015006,27/12/2014,no,n/a,no,no,TRUE,Cassowary Coast Regional Council,3,no,no,Yes,no,No,No data,n/a,n/a,no data,7/1/2015,Crocodylus porsus,1,unkown-large,no data,no,Cardwell Marina,-18.278344,146.046842,no data,no data,no data,Public boat ramp and personal moorings in the marina,low,"The person said the crocodile was in the marina slowly swimming,  the crocodile did not show any signs of aggression.",yes,yes,yes,yes,yes,no data,no data,no data,no data,yes,slowly,Unknown,no data,no data,no data,yes,no ,no data,no ,no data,no data,no data,no data
2015,2015007,7/1/2015,no,n/a,no,no,TRUE,Douglas Shire Council,n/a,no,no,Yes,no,no,No data,n/a,n/a,no data,7/1/2015,Crocodylus porsus,1,3,no data,unknown,"Dickson Inlet, Port Douglas",-16.492055,145.459631,no data,no data,no data,"Fishing, Boating.",low,The person observed the crocodile raise its head and tail on one occasion (This can be a sign of submission). The crocodile did not approach Simons yacht nor show any signs of aggression.,yes,yes,yes,yes,yes,no data,no data,no data,no data,yes,slowly,Towards the mouth,no data,no data,no data,no ,no ,no data,no ,no data,no data,no data,no data
2015,2015008,7/1/2015,no,n/a,no,no,FALSE,Gympie Regional Council,n/a,yes,no,yes,no,no,No data,n/a,n/a,no data,8/1/2015,unknown,1,0.35 - 0.04,no data,no,Gympie weir on the Mary River in the town of Gympie upstream from the Kidd Bridge,-26.19431,152.65734,no data,no data,no data,"fishing, swimming, rafting",moderate,no data,no data,no data,no data,yes,yes,no data,no data,no data,no data,yes,quickly,Pushing a school of catfish.,no data,no data,no data,yes,no data,no data,no data,no data,no data,no data,no data
2015,2015009,10/1/2015,no,n/a,no,no,TRUE,Cairns Regional Council,2,no,no,no,no,no,No data,n/a,n/a,no data,11/1/2015,Crocodylus porsus,1,2,no data,unknown,"Deadman's Gully, Clifton Beach",-16.760529,145.673803,no data,no data,no data,"Swimming, Fishing, Residential (Walking)",Moderate,Crocodile was seen by walker in the 'dug out' area of Deadman's Gully.  Crocodile is reportedly seen nearly every night by this resident who regularly walks and fishes in that area.  Walker got within 4m of the crocodile before it eventually submerged.,no data,no data,yes,no data,no data,no data,no data,no data,no data,yes,stationary,no data,no data,no data,no data,no ,no ,no data,no ,no data,no data,no data,no data
2015,2015010,No data,no,n/a,no,no,TRUE,Cassowary Coast Regional Council,3,no,no,no,no,no,No data,n/a,n/a,no data,8/1/2015,Crocodylus porsus,2,no data,no data,unknown,Dunk Island Dam,-17.945148,146.150641,no data,no data,no data,Water supply,low,Crocodile is only seen every now and again and the owner of the resort said that he only sees the head and then the crocodile goes under the water and is not seen again for some time,no data,no data,yes,no data,no data,no data,no data,no data,no data,no data,stationary,no data,no data,no data,no data,yes,no ,no data,no ,no data,no data,no data,no data
2015,2015011,No data,yes,yes,yes,no,TRUE,Cairns Regional Council,2,no,no,no,no,no,No data,removed,13/01/2015,no data,12/1/2015,Crocodylus porsus,1,2.0 - 2.5,no data,unknown,"Northern end of Kewarra Beach, directly behind stinger net.",-16.775,145.684,no data,no data,no data,Swimming,High,Currently School Holidays,yes,yes,yes,yes,yes,no data,no data,no data,no data,yes,stationary,no data,no data,no data,no data,yes,no ,no data,no ,no data,no data,no data,no data
2015,2015012,12/1/2015,no,n/a,no,no,TRUE,Cassowary Coast Regional Council,3,no,no,no,no,no,No data,n/a,n/a,no data,12/1/2015,Crocodylus porsus,1,0.9,no data,unknown,Bingil Bay camping ground,-17.82969,146.100175,no data,no data,no data,"swimming, fishing, camping.",low,no data,yes,yes,yes,yes,yes,no data,no data,no data,no data,yes,slowly,no data,no data,no data,no data,no ,no ,no data,no ,no data,no data,no data,no data
2015,2015013,13/01/2015,no,n/a,no,no,TRUE,Cairns Regional Council,2,no,no,no,no,no,No data,n/a,n/a,no data,13/01/2015,Crocodylus porsus,no data,no data,no data,unknown,Alamanda Palm Cove,-16.750725,145.671522,no data,no data,no data,no data,Moderate,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,no data,stationary,no data,no data,no data,no data,no ,no ,no data,no ,no data,no data,no data,no data
2015,2015014,12/1/2015,yes,yes,yes,no,TRUE,Townsville City Council,2,no,no,no,no,no,No data,n/a,n/a,no data,13/01/2015,Crocodylus porsus,1,2,no data,unknown,Halfway between Clifton Beach and Palm Cove,-16.755728,145.672211,no data,no data,no data,"Walking, fishing",Moderate,no data,yes,yes,yes,yes,yes,no data,no data,no data,no data,no data,stationary,no data,no data,no data,no data,no ,no ,no data,no ,no data,no data,no data,no data
2015,2015015,10/1/2015,n/a,n/a,n/a,no,TRUE,Townsville City Council,2,no,no,no,no,no,No data,dead,n/a,no data,12/1/2015,Crocodylus johnstoni,1,0.8,no data,unknown,Downstream of the Gleeson's Weir Lookout,-19.318492,146.745702,no data,no data,no data,"swimming, fishing, boating, exercise",Moderate,no data,yes,yes,yes,yes,yes,no data,no data,no data,no data,no data,stationary,no data,no data,no data,no data,no ,no ,no data,no ,no data,no data,no data,no data
